N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,4.24,0.7,0.04,0,0,50,0,0,1508
12000,4.24,0.7,0.02,0,0,50,0,0,2007
12000,4.24,0.7,0.01,0,0,50,0,0,2727
12000,4.24,0.7,0.005,0,0,50,0,0,3449
12000,4.24,0.7,0.0025,0,0,50,0,0,4383
12000,4.24,0.7,0.00125,0,0,50,0,0,6685
