N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
500,4.2,0.7,0.04,0,0,2,48,0,1
500,4.2,0.7,0.02,0,0,3,47,0,1
500,4.2,0.7,0.01,0,0,3,47,0,2
500,4.2,0.7,0.005,0,0,2,48,0,1
500,4.2,0.7,0.0025,0,0,1,49,0,1
500,4.2,0.7,0.00125,0,0,3,47,0,2
