N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,4.24,0.5,0.04,0,0,50,0,0,1095
12000,4.24,0.5,0.02,0,0,50,0,0,1541
12000,4.24,0.5,0.01,0,0,49,0,1,2153
12000,4.24,0.5,0.005,0,0,50,0,0,3448
12000,4.24,0.5,0.0025,0,0,50,0,0,5678
12000,4.24,0.5,0.00125,0,0,49,0,1,9382
