N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,4.21,0.7,0.04,0,0,50,0,0,1192
12000,4.21,0.7,0.02,0,0,50,0,0,1488
12000,4.21,0.7,0.01,0,0,50,0,0,2094
12000,4.21,0.7,0.005,0,0,50,0,0,2710
12000,4.21,0.7,0.0025,0,0,50,0,0,4311
12000,4.21,0.7,0.00125,0,0,50,0,0,6357
