N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,4.22,0.7,0.04,0,0,50,0,0,555
6000,4.22,0.7,0.02,0,0,49,1,0,625
6000,4.22,0.7,0.01,0,0,50,0,0,805
6000,4.22,0.7,0.005,0,0,50,0,0,1103
6000,4.22,0.7,0.0025,0,0,50,0,0,1597
6000,4.22,0.7,0.00125,0,0,50,0,0,2213
