N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,4.21,0.7,0.04,0,0,50,0,0,533
6000,4.21,0.7,0.02,0,0,50,0,0,698
6000,4.21,0.7,0.01,0,0,50,0,0,805
6000,4.21,0.7,0.005,0,0,50,0,0,1168
6000,4.21,0.7,0.0025,0,0,50,0,0,1561
6000,4.21,0.7,0.00125,0,0,50,0,0,2378
