N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,3.5,0.85,0.04,49,1362,0,0,1,15
6000,3.5,0.85,0.02,49,1378,0,0,1,16
6000,3.5,0.85,0.01,49,1367,0,0,1,15
6000,3.5,0.85,0.005,49,1405,0,0,1,16
6000,3.5,0.85,0.0025,49,1402,0,0,1,16
6000,3.5,0.85,0.00125,49,1423,0,0,1,16
