N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,3.9,0.85,0.04,48,3233,0,2,0,107
12000,3.9,0.85,0.02,48,3233,0,2,0,111
12000,3.9,0.85,0.01,48,3217,0,2,0,109
12000,3.9,0.85,0.005,48,3232,2,0,0,143
12000,3.9,0.85,0.0025,50,3461,0,0,0,112
