N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
500,4.1,0.5,0.04,0,0,5,45,0,3
500,4.1,0.5,0.02,0,0,7,43,0,4
500,4.1,0.5,0.01,0,0,6,44,0,3
500,4.1,0.5,0.005,0,0,1,49,0,2
500,4.1,0.5,0.0025,0,0,4,46,0,4
500,4.1,0.5,0.00125,0,0,4,46,0,3
