N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,4.1,0.85,0.04,0,0,38,6,6,1104
12000,4.1,0.85,0.02,0,0,43,3,4,1329
12000,4.1,0.85,0.01,0,0,43,2,5,1608
12000,4.1,0.85,0.005,0,0,44,2,4,2063
12000,4.1,0.85,0.0025,0,0,47,1,2,2666
12000,4.1,0.85,0.00125,0,0,46,0,4,4047
