N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,4.24,0.85,0.04,0,0,31,19,0,269
6000,4.24,0.85,0.02,0,0,24,26,0,248
6000,4.24,0.85,0.01,0,0,26,24,0,236
6000,4.24,0.85,0.005,0,0,26,24,0,247
6000,4.24,0.85,0.0025,0,0,30,20,0,269
6000,4.24,0.85,0.00125,0,0,28,22,0,263
