N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,4.22,0.5,0.04,0,0,48,2,0,416
6000,4.22,0.5,0.02,0,0,49,0,1,585
6000,4.22,0.5,0.01,0,0,49,0,1,877
6000,4.22,0.5,0.005,0,0,49,1,0,1278
6000,4.22,0.5,0.0025,0,0,49,0,1,1970
6000,4.22,0.5,0.00125,0,0,48,0,2,3386
