N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
500,4.2,0.5,0.04,0,0,10,40,0,5
500,4.2,0.5,0.02,0,0,11,39,0,5
500,4.2,0.5,0.01,0,0,14,36,0,6
500,4.2,0.5,0.005,0,0,10,40,0,6
500,4.2,0.5,0.0025,0,0,12,38,0,5
500,4.2,0.5,0.00125,0,0,15,35,0,6
