N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
6000,4.2,0.85,0.04,0,0,36,14,0,294
6000,4.2,0.85,0.02,0,0,33,17,0,283
6000,4.2,0.85,0.01,0,0,35,15,0,347
6000,4.2,0.85,0.005,0,0,35,15,0,331
6000,4.2,0.85,0.0025,0,0,35,15,0,349
6000,4.2,0.85,0.00125,0,0,32,18,0,357
