N,a,Q,f,sat,sp,unconv,contr,indet,totaltime
12000,4.23,0.85,0.04,0,0,45,5,0,1026
12000,4.23,0.85,0.02,0,0,46,4,0,1041
12000,4.23,0.85,0.01,0,0,46,4,0,1069
12000,4.23,0.85,0.005,0,0,45,5,0,1182
12000,4.23,0.85,0.0025,0,0,48,2,0,1234
12000,4.23,0.85,0.00125,0,0,45,5,0,1230
